Log file open, 06/14/23 22:21:55
[2023.06.14-15.22.06:286][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: ---
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: ---
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.06.14-15.22.06:287][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.06.14-15.22.09:153][  0]LogSlate: Using FreeType 2.10.0
[2023.06.14-15.22.09:172][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.06.14-15.22.09:574][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.06.14-15.22.09:628][  0]LogAssetRegistry: FAssetRegistry took 0.0796 seconds to start up
[2023.06.14-15.22.09:651][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.06.14-15.22.09:901][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.06.14-15.22.11:194][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: Available device profiles:
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02C800][00000BE02DBF3000 52] GlobalDefaults, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02EE00][00000BE02AC8C800 52] Windows, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02EA00][00000BE02AC80000 52] WindowsEditor, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02DE00][00000BE02AC8A000 52] WindowsServer, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02E600][00000BE024A7A000 52] WindowsClient, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02DA00][00000BE02AC87800 52] IOS, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02E200][00000BE02DC30000 52] iPadAir2, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02FA00][00000BE02DC37800 52] IPadPro, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02FC00][00000BE02DC35000 52] iPadAir3, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02F400][00000BE02DC3A000 52] iPadAir4, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02E000][00000BE02DC3C800 52] iPadAir5, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02F000][00000BE000C62800 52] iPadMini4, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02FE00][00000BE02DC00000 52] iPadMini5, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02D02E800][00000BE02DC05000 52] iPadMini6, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1200][00000BE02DC0C800 52] iPhone6S, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1400][00000BE02DC0A000 52] iPhone7, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1600][00000BE02DC07800 52] iPodTouch7, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB0A00][00000BE02DC32800 52] iPhone6SPlus, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1A00][00000BE02DCC0000 52] iPhone7Plus, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB0600][00000BE02DCC5000 52] iPhoneSE, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1800][00000BE02DCC7800 52] iPhone8, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB0000][00000BE02DCCA000 52] iPhone8Plus, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB2000][00000BE02DCCC800 52] iPhoneX, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB0200][00000BE02DC02800 52] iPhoneXS, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1C00][00000BE02DCA0000 52] iPhoneXSMax, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB0E00][00000BE02DCA5000 52] iPhoneXR, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB2800][00000BE02DCA7800 52] iPhone11, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB1000][00000BE02DCAA000 52] iPhone11Pro, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB2A00][00000BE02DCAC800 52] iPhone11ProMax, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB2E00][00000BE02DCC2800 52] iPhoneSE2, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB3000][00000BE02D970000 52] iPhone12Mini, 
[2023.06.14-15.22.11:194][  0]LogDeviceProfileManager: 	[00000BE02DCB2200][00000BE02D975000 52] iPhone12, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB2400][00000BE02D977800 52] iPhone12Pro, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB0400][00000BE02D97A000 52] iPhone12ProMax, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3800][00000BE02D97C800 52] iPhone13Mini, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB0800][00000BE02DCA2800 52] iPhone13, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3A00][00000BE02DC60000 52] iPhone13Pro, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3E00][00000BE02DC65000 52] iPhone13ProMax, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4000][00000BE02DC67800 52] iPhoneSE3, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3200][00000BE02DC6A000 52] iPhone14, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3400][00000BE02DC6C800 52] iPhone14Plus, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB1E00][00000BE02D972800 52] iPhone14Pro, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4800][00000BE02DC70000 52] iPhone14ProMax, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB0C00][00000BE02DC75000 52] iPadPro105, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4A00][00000BE02DC77800 52] iPadPro129, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4E00][00000BE02DC7A000 52] iPadPro97, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5000][00000BE02DC7C800 52] iPadPro2_129, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4200][00000BE02DC62800 52] iPad5, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4400][00000BE02D990000 52] iPad6, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB2600][00000BE02D995000 52] iPad7, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5800][00000BE02D997800 52] iPad8, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB2C00][00000BE02D99A000 52] iPad9, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5A00][00000BE02D99C800 52] iPad10, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5E00][00000BE02DC72800 52] iPadPro11, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6000][00000BE02D9A0000 52] iPadPro2_11, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5200][00000BE02D9A5000 52] iPadPro3_11, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5400][00000BE02D9A7800 52] iPadPro4_11, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3600][00000BE02D9AA000 52] iPadPro3_129, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6800][00000BE02D9AC800 52] iPadPro4_129, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB3C00][00000BE02D992800 52] iPadPro5_129, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6A00][00000BE02D9B0000 52] iPadPro6_129, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6E00][00000BE02D9B5000 52] AppleTV, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7000][00000BE02D9B7800 52] AppleTV4K, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6200][00000BE02D9BA000 52] AppleTV2_4K, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6400][00000BE02D9BC800 52] TVOS, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB8800][00000BE02DD50000 52] Mac, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB8A00][00000BE02DD52800 52] MacEditor, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7400][00000BE02DD57800 52] MacClient, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB8400][00000BE02DD5A000 52] MacServer, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7600][00000BE02D9A2800 52] Linux, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7200][00000BE02D9B2800 52] LinuxEditor, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB8C00][00000BE02DD5C800 52] LinuxArm64Editor, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5C00][00000BE02D9C0000 52] LinuxArm64, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7800][00000BE02D9C5000 52] LinuxClient, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6C00][00000BE02D9C7800 52] LinuxArm64Client, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7C00][00000BE02D9CA000 52] LinuxServer, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4C00][00000BE02D9CC800 52] LinuxArm64Server, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB6600][00000BE02DD55000 52] Android, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB9000][00000BE02D9D0000 52] Android_Preview_OpenGL, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB8200][00000BE02D9D5000 52] Android_Preview_Vulkan, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB4600][00000BE02D9D7800 52] Android_Low, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7E00][00000BE02D9DA000 52] Android_Mid, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB9800][00000BE02D9DC800 52] Android_High, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB7A00][00000BE02D9C2800 52] Android_Default, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB9A00][00000BE02D9E0000 52] Android_Adreno4xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB9E00][00000BE02D9E5000 52] Android_Adreno5xx_Low, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCBA000][00000BE02D9E7800 52] Android_Adreno5xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB9200][00000BE02D9EA000 52] Android_Adreno6xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB9400][00000BE02D9EC800 52] Android_Adreno6xx_Vulkan, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB5600][00000BE02D9D2800 52] Android_Adreno7xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCBA800][00000BE02DC80000 52] Android_Adreno7xx_Vulkan, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCB8E00][00000BE02DC85000 52] Android_Mali_T6xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCBAA00][00000BE02DC87800 52] Android_Mali_T7xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCBAE00][00000BE02DC8A000 52] Android_Mali_T8xx, 
[2023.06.14-15.22.11:195][  0]LogDeviceProfileManager: 	[00000BE02DCBB000][00000BE02DC8C800 52] Android_Mali_G71, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBA200][00000BE02D9E2800 52] Android_Mali_G72, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBA400][00000BE02DD60000 52] Android_Mali_G72_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCB8600][00000BE02DD65000 52] Android_Mali_G76, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBB800][00000BE02DD67800 52] Android_Mali_G76_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCB8000][00000BE02DD6A000 52] Android_Mali_G77, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBBA00][00000BE02DD6C800 52] Android_Mali_G77_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBBE00][00000BE02DC82800 52] Android_Mali_G78, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBC000][00000BE02DD70000 52] Android_Mali_G78_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBB200][00000BE02DD75000 52] Android_Mali_G710, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBB400][00000BE02DD77800 52] Android_Mali_G710_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCB9600][00000BE02DD7A000 52] Android_Xclipse_920, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBC800][00000BE02DD7C800 52] Android_Xclipse_920_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCB9C00][00000BE02DD62800 52] Android_Vulkan_SM5, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBCA00][00000BE02DD80000 52] Android_PowerVR_G6xxx, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBCE00][00000BE02DD85000 52] Android_PowerVR_GT7xxx, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBD000][00000BE02DD87800 52] Android_PowerVR_GE8xxx, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBCC00][00000BE02DD8A000 52] Android_PowerVR_GM9xxx, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBDA00][00000BE02DD8C800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBBC00][00000BE02DD72800 52] Android_TegraK1, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBAC00][00000BE02DD90000 52] Android_Unknown_Vulkan, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBC400][00000BE02DD95000 52] Oculus_Quest, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBE000][00000BE02DD97800 52] Oculus_Quest2, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: 	[00000BE02DCBD400][00000BE02DD9A000 52] HoloLens, 
[2023.06.14-15.22.11:196][  0]LogDeviceProfileManager: Active device profile: [00000BE02D02EA00][00000BE02AC80000 52] WindowsEditor
[2023.06.14-15.22.11:196][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.06.14-15.22.11:196][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Unreal_Engine_Projects/MyProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.06.14-15.22.11:203][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.06.14-15.22.11:204][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Unreal_Engine_Projects/MyProject/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.06.14-15.22.11:212][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.06.14-15.22.11:217][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.06.14-15.22.11:217][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.14-15.22.11:217][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.14-15.22.11:217][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.14-15.22.11:217][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.17763.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.06.14-15.22.11:226][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/Unreal_Engine_Projects/MyProject/MyProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Unreal_Engine_Projects/MyProject/Intermediate/TurnkeyReport_1.log" -log="D:/Unreal_Engine_Projects/MyProject/Intermediate/TurnkeyLog_1.log" -project="D:/Unreal_Engine_Projects/MyProject/MyProject.uproject"  -Device=Win64@LAPTOP-JDEFA73P'
[2023.06.14-15.22.11:226][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Unreal_Engine_Projects/MyProject/MyProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Unreal_Engine_Projects/MyProject/Intermediate/TurnkeyReport_1.log" -log="D:/Unreal_Engine_Projects/MyProject/Intermediate/TurnkeyLog_1.log" -project="D:/Unreal_Engine_Projects/MyProject/MyProject.uproject"  -Device=Win64@LAPTOP-JDEFA73P" -nocompile -nocompileuat ]
[2023.06.14-15.22.11:407][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
